epoch,acc,loss,val_acc,val_loss
0,0.3214285671710968,0.7181658148765564,0.6666666865348816,0.6852315068244934
1,0.3571428656578064,0.6933202147483826,0.8333333134651184,0.6606484055519104
2,0.7142857313156128,0.6849475502967834,0.8333333134651184,0.6464945673942566
3,1.0,0.6548528075218201,0.8333333134651184,0.6321161389350891
4,1.0,0.6579409837722778,0.8333333134651184,0.6162815093994141
5,0.8571428656578064,0.6267589926719666,0.8333333134651184,0.5974330306053162
6,1.0,0.5854265093803406,0.8333333134651184,0.5720961689949036
7,0.9285714030265808,0.5900971293449402,0.8333333134651184,0.5567997097969055
8,0.9285714030265808,0.60954350233078,0.8333333134651184,0.5469481348991394
9,1.0,0.5338706374168396,0.8333333134651184,0.5242666602134705
10,0.8571428656578064,0.6102196574211121,0.8333333134651184,0.5132545828819275
11,0.9285714030265808,0.5505635142326355,0.8333333134651184,0.4939087927341461
12,0.9285714030265808,0.5638123750686646,1.0,0.48063555359840393
13,0.9285714030265808,0.5382580757141113,1.0,0.4620938003063202
14,1.0,0.528373658657074,0.8333333134651184,0.44539716839790344
15,1.0,0.49812841415405273,0.8333333134651184,0.42881110310554504
16,0.9285714030265808,0.5138128399848938,1.0,0.41611871123313904
17,1.0,0.4014315605163574,1.0,0.3996751308441162
18,1.0,0.43045493960380554,1.0,0.37629398703575134
19,0.9285714030265808,0.4805963337421417,1.0,0.36277174949645996
20,1.0,0.42962321639060974,1.0,0.34701773524284363
21,0.9285714030265808,0.44886794686317444,1.0,0.33040204644203186
22,1.0,0.35049623250961304,1.0,0.3134113550186157
23,1.0,0.393084853887558,1.0,0.29657605290412903
24,1.0,0.3729625344276428,1.0,0.2822573184967041
25,1.0,0.3840257227420807,1.0,0.2659710943698883
26,0.9285714030265808,0.3297556936740875,1.0,0.248183012008667
27,1.0,0.3491758704185486,1.0,0.23388296365737915
28,0.9285714030265808,0.4141382873058319,1.0,0.22079689800739288
29,1.0,0.26471272110939026,1.0,0.20569616556167603
30,0.9285714030265808,0.3143892288208008,1.0,0.19529004395008087
31,1.0,0.2379637062549591,1.0,0.1810315102338791
32,0.9285714030265808,0.3601534068584442,1.0,0.171216681599617
33,1.0,0.3141135573387146,1.0,0.16017277538776398
34,1.0,0.27843666076660156,1.0,0.15098196268081665
35,1.0,0.2459648996591568,1.0,0.13768969476222992
36,1.0,0.2743709981441498,1.0,0.1263657659292221
37,1.0,0.23367199301719666,1.0,0.1155724748969078
38,1.0,0.220333531498909,1.0,0.10834819078445435
39,1.0,0.25256627798080444,1.0,0.10149911046028137
40,1.0,0.18879899382591248,1.0,0.09542148560285568
41,1.0,0.22112679481506348,1.0,0.08544513583183289
42,1.0,0.20221008360385895,1.0,0.07719866186380386
43,0.9285714030265808,0.2477528303861618,1.0,0.06995543092489243
44,1.0,0.12523654103279114,1.0,0.06380806863307953
45,1.0,0.25243934988975525,1.0,0.06010561063885689
46,1.0,0.11356624215841293,1.0,0.054559364914894104
47,1.0,0.10210757702589035,1.0,0.048713892698287964
48,1.0,0.12605467438697815,1.0,0.04426564648747444
49,1.0,0.12356419116258621,1.0,0.0397132970392704
50,1.0,0.07312791049480438,1.0,0.03642416372895241
51,1.0,0.14269909262657166,1.0,0.033028002828359604
52,1.0,0.093913234770298,1.0,0.029776111245155334
53,1.0,0.10319796949625015,1.0,0.026977038010954857
54,1.0,0.12662507593631744,1.0,0.024184152483940125
55,1.0,0.07231762260198593,1.0,0.02179638296365738
56,1.0,0.11131539195775986,1.0,0.01959795318543911
57,1.0,0.0773255005478859,1.0,0.017391500994563103
58,1.0,0.08516621589660645,1.0,0.015535994432866573
59,1.0,0.08116307109594345,1.0,0.013773036189377308
60,1.0,0.05849776789546013,1.0,0.012717482633888721
61,1.0,0.031993500888347626,1.0,0.011708700098097324
62,1.0,0.07107344269752502,1.0,0.010207689367234707
63,1.0,0.03364532068371773,1.0,0.009451036341488361
64,1.0,0.05227163806557655,1.0,0.008322351612150669
65,0.9285714030265808,0.13080152869224548,1.0,0.008344900794327259
66,1.0,0.041385259479284286,1.0,0.00745401531457901
67,1.0,0.06082215532660484,1.0,0.006587641779333353
68,1.0,0.04530838504433632,1.0,0.006071885582059622
69,1.0,0.013885115273296833,1.0,0.005645984783768654
70,0.9285714030265808,0.13192971050739288,1.0,0.005182982888072729
71,1.0,0.09989980608224869,1.0,0.004534605424851179
72,0.9285714030265808,0.1094159409403801,1.0,0.004249876830726862
73,1.0,0.01849009469151497,1.0,0.003841052995994687
74,1.0,0.03740007430315018,1.0,0.003351562889292836
75,1.0,0.01791496016085148,1.0,0.0030707791447639465
76,1.0,0.0526072196662426,1.0,0.0027978066354990005
77,1.0,0.05260014161467552,1.0,0.002404428320005536
78,1.0,0.018019193783402443,1.0,0.0022053609136492014
79,1.0,0.024444371461868286,1.0,0.0019153245957568288
80,1.0,0.04343434423208237,1.0,0.0017514073988422751
81,1.0,0.028045887127518654,1.0,0.001588025246746838
82,1.0,0.059264879673719406,1.0,0.001395314116962254
83,1.0,0.011012747883796692,1.0,0.0012730256421491504
84,1.0,0.012951591052114964,1.0,0.0011842503445222974
85,0.9285714030265808,0.07139544934034348,1.0,0.0011048982851207256
86,1.0,0.021138746291399002,1.0,0.0010069607524201274
87,1.0,0.013520671054720879,1.0,0.0009401431307196617
88,1.0,0.0096239959821105,1.0,0.0008438786608166993
89,1.0,0.012843339703977108,1.0,0.0007584517006762326
90,1.0,0.027277324348688126,1.0,0.0006774086505174637
91,1.0,0.024421455338597298,1.0,0.0006092272233217955
92,1.0,0.018812041729688644,1.0,0.0005280144396238029
93,1.0,0.019286872819066048,1.0,0.0004672279173973948
94,1.0,0.05135699734091759,1.0,0.0004007395764347166
95,1.0,0.04955071210861206,1.0,0.0003832872025668621
96,1.0,0.029217587783932686,1.0,0.00033415784128010273
97,1.0,0.010589180514216423,1.0,0.000305844732793048
98,1.0,0.015363906510174274,1.0,0.00027372664771974087
99,1.0,0.0174866896122694,1.0,0.00023408424749504775
