epoch,acc,loss,val_acc,val_loss
0,0.1757142858845847,2.2231843185424807,0.5300000015894571,1.9268096240361532
1,0.4371428573131561,1.7923627628598895,0.579999996026357,1.5588079611460368
2,0.5885714265278408,1.3869211121967862,0.7199999976158142,1.047863505681356
3,0.6757142846924918,1.0254532810619899,0.7799999992052714,0.7937258044878642
4,0.7471428581646511,0.791239630494799,0.7999999992052714,0.6756505131721496
5,0.7357142877578735,0.7613337533814567,0.8233333293596904,0.6093436908721924
6,0.8057142850330897,0.5957992713791983,0.8466666682561239,0.5433603580792745
7,0.8528571435383387,0.48824613860675264,0.8633333373069764,0.5191627633571625
8,0.8614285738127572,0.44796695811407905,0.8133333333333334,0.7018284964561462
9,0.8514285697255816,0.4499740150996617,0.8499999984105429,0.49241549571355187
10,0.8800000010217939,0.3532941457203456,0.8366666650772094,0.519034944375356
11,0.8899999979564122,0.3428753592286791,0.880000003973643,0.43109083851178487
12,0.9114285717691694,0.278486134154456,0.8900000007947286,0.39524471640586856
13,0.9300000006811959,0.22568175213677544,0.8633333349227905,0.5279735775788625
14,0.9171428547586713,0.2511431921379907,0.9000000007947286,0.4071994346380234
15,0.9428571442195347,0.19157446086406707,0.8866666706403097,0.4648576843738556
16,0.9400000003405979,0.19061308681964875,0.8333333349227905,0.5276215398311614
17,0.9457142833300999,0.16914884379931858,0.8733333373069763,0.4701839772860209
