epoch,acc,loss,val_acc,val_loss
0,0.5142857432365417,1.255505919456482,0.4333333373069763,0.8994305729866028
1,0.5285714268684387,0.7817274928092957,0.5,0.8454729318618774
2,0.6142857074737549,0.76514732837677,0.5,0.7418034076690674
3,0.6428571343421936,0.7318867444992065,0.5666666626930237,0.731083869934082
4,0.5714285969734192,0.7688466906547546,0.5333333611488342,0.7809473872184753
5,0.7285714149475098,0.5527583360671997,0.5,0.7360180020332336
6,0.5857142806053162,0.6493955254554749,0.5333333611488342,0.6787782907485962
7,0.7142857313156128,0.5505278706550598,0.5666666626930237,0.6639602184295654
8,0.6000000238418579,0.7328891158103943,0.5333333611488342,0.6715580224990845
9,0.6571428775787354,0.6495358347892761,0.6333333253860474,0.6265174150466919
10,0.7142857313156128,0.5679847002029419,0.5333333611488342,0.6468719840049744
11,0.6285714507102966,0.6485576629638672,0.699999988079071,0.6058736443519592
12,0.5714285969734192,0.6448989510536194,0.6000000238418579,0.6532672643661499
13,0.6571428775787354,0.6588166356086731,0.5666666626930237,0.6385986804962158
14,0.6142857074737549,0.6529186964035034,0.699999988079071,0.6258772611618042
15,0.6142857074737549,0.6023306250572205,0.5666666626930237,0.636013925075531
16,0.6285714507102966,0.6400572657585144,0.5666666626930237,0.6498687863349915
