epoch,acc,loss,val_acc,val_loss
0,0.23857142720903668,2.122948703765869,0.403333332935969,1.6661343876520793
1,0.48000000204358784,1.642763888495309,0.6633333325386047,1.2627940781911213
2,0.6342857122421265,1.2553521360669817,0.6666666682561239,1.0383977508544922
3,0.7414285700661796,0.8651279548236303,0.7900000031789144,0.7886008111635844
4,0.7542857139451163,0.7741813683509826,0.7866666634877523,0.706512123743693
5,0.8014285738127572,0.651631953716278,0.8066666690508525,0.6458121267954509
6,0.8328571449007307,0.5505253510815756,0.7866666690508525,0.5915526994069418
7,0.8328571435383388,0.5220782669952938,0.8433333317438761,0.47876845121383665
8,0.8657142877578735,0.4111981691632952,0.8833333349227905,0.41120028575261436
9,0.8771428550992694,0.3803537976741791,0.9099999984105428,0.34560672720273333
10,0.9128571421759469,0.28517978055136545,0.900000003973643,0.3343450915813446
11,0.8814285721097673,0.3070599271569933,0.8633333325386048,0.48898401657740276
12,0.9242857119015285,0.24549296472753798,0.9199999984105428,0.31800621112187705
13,0.9300000017029898,0.20723738287176405,0.9099999984105428,0.3249912877877553
14,0.9271428561210633,0.2336112232719149,0.8933333373069763,0.31990421493848165
15,0.9528571404729571,0.1538955209510667,0.920000003973643,0.28902489225069683
16,0.9614285714285714,0.15453552258866174,0.8833333325386047,0.38166207234064736
17,0.957142858505249,0.145141541659832,0.9199999984105428,0.2985590656598409
18,0.9757142833300999,0.10022509123597827,0.9166666650772095,0.30471469918886823
19,0.9485714275496346,0.1692224497454507,0.930000003973643,0.26723191142082214
20,0.9771428574834551,0.08324839421680995,0.9099999984105428,0.34019733746846514
21,0.9642857142857143,0.11891824388078281,0.9333333373069763,0.26329190135002134
22,0.9814285690443857,0.07410900443792343,0.9133333317438761,0.28612603624661764
23,0.9785714302744184,0.07760575558458056,0.9233333373069763,0.27965801119804384
24,0.9885714299338204,0.061553635150194165,0.910000003973643,0.3422477658589681
25,0.9814285714285714,0.07148278317281179,0.9366666650772095,0.2743369746208191
26,0.9814285727909633,0.05618899562529155,0.9333333349227906,0.30505300203959146
