epoch,acc,loss,val_acc,val_loss
0,0.33870968222618103,9.673018455505371,0.5,6.7102813720703125
1,0.2822580635547638,10.363844871520996,0.5,6.06452751159668
2,0.3709677457809448,9.400360107421875,0.5,8.059054374694824
3,0.4193548262119293,8.945296287536621,0.2777777910232544,4.933137893676758
4,0.3629032373428345,9.00670051574707,0.2222222238779068,8.487933158874512
5,0.3467741906642914,9.865418434143066,0.2222222238779068,7.335225582122803
6,0.3629032373428345,8.818663597106934,0.5,8.039745330810547
7,0.29032257199287415,10.325693130493164,0.5,8.05904769897461
8,0.42741936445236206,8.483983993530273,0.5,8.039752960205078
9,0.3709677457809448,9.000020980834961,0.5,7.797824382781982
10,0.2983871102333069,10.187044143676758,0.5,7.5777130126953125
11,0.29032257199287415,10.353002548217773,0.6944444179534912,2.434821128845215
12,0.32258063554763794,9.757617950439453,0.5,4.855135440826416
13,0.3306451737880707,9.100062370300293,0.5,6.751143932342529
14,0.3306451737880707,8.643457412719727,0.5,8.05904769897461
15,0.2822580635547638,9.152544021606445,0.5,7.930817604064941
16,0.41129031777381897,7.47719144821167,0.5,8.05904769897461
17,0.2983871102333069,8.77965259552002,0.5,7.856663227081299
18,0.41129031777381897,7.273373603820801,0.5,7.393868446350098
19,0.4193548262119293,7.6461591720581055,0.6111111044883728,3.7965359687805176
20,0.4193548262119293,6.604235649108887,0.5,6.77585506439209
21,0.3790322542190552,7.1325178146362305,0.5,7.076154708862305
22,0.3306451737880707,7.628848552703857,0.5,3.4365484714508057
23,0.4193548262119293,6.928744316101074,0.5,6.956913471221924
24,0.33870968222618103,6.920476913452148,0.5,5.504514217376709
25,0.3145161271095276,4.824025630950928,0.5,3.058013439178467
26,0.42741936445236206,4.866681098937988,0.5,6.036953449249268
27,0.33870968222618103,4.084230899810791,0.5,2.5235071182250977
28,0.3790322542190552,3.092898368835449,0.5,3.8397860527038574
29,0.5080645084381104,2.7713871002197266,0.5,2.158698081970215
30,0.42741936445236206,2.4121110439300537,0.7222222089767456,1.7831662893295288
31,0.39516130089759827,2.573796033859253,0.6944444179534912,1.7776256799697876
32,0.39516130089759827,3.1418967247009277,0.6111111044883728,1.9997678995132446
33,0.45967742800712585,2.6195452213287354,0.5833333134651184,2.018768310546875
34,0.4032258093357086,2.299947500228882,0.6944444179534912,1.8914217948913574
35,0.5,1.9270612001419067,0.6944444179534912,1.9330024719238281
36,0.45967742800712585,2.360032320022583,0.6666666865348816,2.06160306930542
37,0.42741936445236206,1.9193445444107056,0.5,1.9904003143310547
38,0.3709677457809448,2.092313766479492,0.5277777910232544,1.9630355834960938
39,0.3790322542190552,1.8942652940750122,0.6666666865348816,1.7999799251556396
40,0.4516128897666931,1.9612882137298584,0.7222222089767456,1.8276007175445557
41,0.4516128897666931,1.9023230075836182,0.7222222089767456,1.768998384475708
42,0.45967742800712585,1.8227896690368652,0.7222222089767456,1.6034201383590698
43,0.41129031777381897,1.9031457901000977,0.4722222089767456,1.7939974069595337
