epoch,acc,loss,val_acc,val_loss
0,0.48571428656578064,0.7977280020713806,0.5,1.1811124086380005
1,0.5,1.0714484453201294,0.4000000059604645,0.7211756110191345
2,0.5714285969734192,0.6898075938224792,0.4000000059604645,0.713667631149292
3,0.44285714626312256,0.8571467995643616,0.5,0.6879605054855347
4,0.5285714268684387,0.7825218439102173,0.46666666865348816,0.7382861971855164
5,0.4714285731315613,0.8096577525138855,0.5333333611488342,0.6769358515739441
6,0.5142857432365417,0.7088980078697205,0.5,0.691360592842102
7,0.6000000238418579,0.6770095825195312,0.46666666865348816,0.6882588267326355
8,0.5714285969734192,0.7844085097312927,0.5,0.6695783138275146
9,0.5714285969734192,0.7495022416114807,0.46666666865348816,0.6709527373313904
10,0.6000000238418579,0.733328104019165,0.5333333611488342,0.6692376732826233
11,0.5857142806053162,0.6880689263343811,0.5333333611488342,0.6626691818237305
12,0.5142857432365417,0.7034952044487,0.5,0.6622171998023987
13,0.6142857074737549,0.6430627703666687,0.6000000238418579,0.6662887930870056
14,0.6285714507102966,0.6708015203475952,0.46666666865348816,0.6709029674530029
15,0.5428571701049805,0.7066190242767334,0.46666666865348816,0.6753150820732117
16,0.5571428537368774,0.690873384475708,0.46666666865348816,0.6745493412017822
17,0.5428571701049805,0.6607013940811157,0.5333333611488342,0.6579251885414124
18,0.4714285731315613,0.7375011444091797,0.5333333611488342,0.6605148911476135
19,0.5857142806053162,0.6449559330940247,0.5666666626930237,0.6564192175865173
20,0.6714285612106323,0.6883344650268555,0.6333333253860474,0.6639732122421265
21,0.6571428775787354,0.6468213796615601,0.46666666865348816,0.6705047488212585
22,0.6142857074737549,0.6346558332443237,0.46666666865348816,0.6700693964958191
23,0.5714285969734192,0.6962140798568726,0.5,0.6512585878372192
24,0.6428571343421936,0.6521490216255188,0.5333333611488342,0.6556209921836853
25,0.5,0.6849421858787537,0.6333333253860474,0.6425827145576477
26,0.6285714507102966,0.6355685591697693,0.5666666626930237,0.6406515836715698
27,0.5428571701049805,0.6590907573699951,0.5333333611488342,0.6445489525794983
28,0.5857142806053162,0.6523048281669617,0.5333333611488342,0.6452472805976868
29,0.6428571343421936,0.6621789932250977,0.5333333611488342,0.6526806354522705
30,0.5428571701049805,0.6843402981758118,0.6333333253860474,0.6387813687324524
31,0.5571428537368774,0.6550217270851135,0.5333333611488342,0.6463389992713928
32,0.6571428775787354,0.6535740494728088,0.5333333611488342,0.650439977645874
33,0.6142857074737549,0.6716188192367554,0.5666666626930237,0.647211492061615
34,0.5285714268684387,0.6858440637588501,0.6333333253860474,0.6323188543319702
35,0.6142857074737549,0.629301130771637,0.5666666626930237,0.6311017274856567
36,0.6285714507102966,0.6104774475097656,0.6666666865348816,0.6114898920059204
37,0.6857143044471741,0.5945844054222107,0.6333333253860474,0.6183692812919617
38,0.6285714507102966,0.6274582743644714,0.6333333253860474,0.6244915127754211
39,0.6571428775787354,0.6096080541610718,0.6333333253860474,0.629658579826355
40,0.5285714268684387,0.6556164622306824,0.6333333253860474,0.6082288026809692
41,0.6285714507102966,0.6280186176300049,0.6666666865348816,0.6218318939208984
42,0.6571428775787354,0.6352734565734863,0.5666666626930237,0.640597403049469
43,0.7142857313156128,0.5887724757194519,0.5666666626930237,0.6339749693870544
44,0.6857143044471741,0.5904200673103333,0.5,0.6263347864151001
45,0.6000000238418579,0.6172384023666382,0.6000000238418579,0.6283103823661804
