epoch,acc,loss,val_acc,val_loss
0,0.4571428596973419,0.6892055869102478,0.5,0.7146798372268677
1,0.48571428656578064,0.7065160274505615,0.5,0.7045820951461792
2,0.4285714328289032,0.7059628367424011,0.5,0.6995778679847717
3,0.5428571701049805,0.7067071199417114,0.5,0.6939792633056641
4,0.4571428596973419,0.7189264893531799,0.5,0.6916511654853821
5,0.6000000238418579,0.684016764163971,0.5,0.6867940425872803
6,0.48571428656578064,0.6836562752723694,0.5,0.6891067624092102
7,0.5,0.6679146885871887,0.5333333611488342,0.6890583634376526
8,0.5857142806053162,0.6908064484596252,0.6000000238418579,0.6818093657493591
9,0.5142857432365417,0.6776018142700195,0.5333333611488342,0.6874549984931946
10,0.6285714507102966,0.6727606654167175,0.5333333611488342,0.6845026612281799
11,0.5428571701049805,0.6966017484664917,0.5666666626930237,0.6831515431404114
12,0.48571428656578064,0.687445878982544,0.5333333611488342,0.6783016324043274
13,0.5285714268684387,0.6836910843849182,0.5666666626930237,0.6766331791877747
14,0.5857142806053162,0.6761475801467896,0.5666666626930237,0.677255392074585
15,0.5857142806053162,0.6619038581848145,0.5333333611488342,0.6752911806106567
16,0.6571428775787354,0.6529826521873474,0.6000000238418579,0.6745129227638245
17,0.6000000238418579,0.6631460189819336,0.6000000238418579,0.6707635521888733
18,0.6142857074737549,0.6590405702590942,0.5333333611488342,0.6719516515731812
19,0.6571428775787354,0.6384274363517761,0.6333333253860474,0.6654168963432312
20,0.6857143044471741,0.6264677047729492,0.5333333611488342,0.6716542840003967
21,0.6714285612106323,0.6201475262641907,0.5666666626930237,0.6658793091773987
22,0.6000000238418579,0.6546906232833862,0.5333333611488342,0.6628474593162537
23,0.5571428537368774,0.6450013518333435,0.6000000238418579,0.6595348715782166
24,0.5857142806053162,0.6486762166023254,0.6333333253860474,0.6560811400413513
25,0.6857143044471741,0.6161343455314636,0.6333333253860474,0.6558622717857361
26,0.6714285612106323,0.6247396469116211,0.5666666626930237,0.654315173625946
27,0.699999988079071,0.6185173392295837,0.5666666626930237,0.6503168940544128
28,0.5571428537368774,0.6553136706352234,0.5666666626930237,0.6581359505653381
29,0.6285714507102966,0.6530434489250183,0.6666666865348816,0.6533092260360718
30,0.5857142806053162,0.6537659168243408,0.5666666626930237,0.6569129228591919
31,0.7428571581840515,0.6232758164405823,0.5333333611488342,0.6617867946624756
32,0.7428571581840515,0.6021839380264282,0.5333333611488342,0.6637494564056396
