epoch,acc,loss,val_acc,val_loss
0,0.4637681245803833,0.7039145827293396,0.5333333611488342,0.6915314197540283
1,0.4057970941066742,0.7687672972679138,0.5,0.6953871846199036
2,0.6086956262588501,0.6687281131744385,0.5333333611488342,0.6816631555557251
3,0.6666666865348816,0.6414651274681091,0.5,0.6955268979072571
4,0.5942028760910034,0.6683308482170105,0.6000000238418579,0.6628211736679077
5,0.5072463750839233,0.6802650094032288,0.5,0.6888576745986938
6,0.6086956262588501,0.6263658404350281,0.5,0.6945949792861938
7,0.6231883764266968,0.6505284905433655,0.5,0.6798756718635559
8,0.6086956262588501,0.6346279978752136,0.5,0.6983526945114136
9,0.6376811861991882,0.6674500703811646,0.6333333253860474,0.6602102518081665
10,0.6666666865348816,0.6043941378593445,0.6666666865348816,0.6573965549468994
11,0.6086956262588501,0.6402950286865234,0.5666666626930237,0.6756362915039062
12,0.6231883764266968,0.6356115341186523,0.6000000238418579,0.6718198657035828
13,0.6086956262588501,0.6543950438499451,0.6333333253860474,0.669215738773346
14,0.6376811861991882,0.6399111747741699,0.5666666626930237,0.6787274479866028
15,0.6666666865348816,0.6041069030761719,0.5666666626930237,0.6759946942329407
