epoch,acc,loss,val_acc,val_loss
0,0.5171428557804653,0.6987621927261353,0.523333330154419,0.6926083747545878
1,0.48142857193946836,0.7014159611293248,0.5,0.6933795626958211
2,0.5171428559507643,0.693435559953962,0.5,0.6953311554590861
3,0.5142857146263122,0.6938273034776961,0.5,0.6936214733123779
4,0.4942857153075082,0.6931262884821211,0.5066666634877522,0.6925415802001953
5,0.5171428574834551,0.6950657888821193,0.5333333293596904,0.6900775297482808
6,0.500000000510897,0.6927964878082276,0.503333330154419,0.690705235004425
7,0.5157142846924918,0.6913318610191346,0.5833333293596904,0.6875104037920634
8,0.5185714272090367,0.6945670972551619,0.5899999984105428,0.6868704064687093
9,0.5114285734721592,0.6940865840230669,0.5499999984105428,0.6893706917762756
10,0.5357142843518938,0.687145208971841,0.5433333325386047,0.6897754502296448
11,0.4985714272090367,0.6957644414901734,0.5,0.6907372371355692
12,0.5142857136045184,0.6937260460853577,0.5066666634877522,0.690777329603831
13,0.5257142843518938,0.6908095693588256,0.5,0.6918720539410909
