epoch,acc,loss,val_acc,val_loss
0,0.11428571492433548,2.29297137260437,0.2666666805744171,2.2317728996276855
1,0.5142857432365417,2.0702831745147705,0.2666666805744171,2.151688575744629
2,0.6857143044471741,1.8512341976165771,0.30000001192092896,2.0590996742248535
3,0.7857142686843872,1.6071419715881348,0.4000000059604645,1.941674828529358
4,0.8428571224212646,1.3607525825500488,0.46666666865348816,1.7989791631698608
5,0.9142857193946838,1.1242790222167969,0.5,1.6440335512161255
6,0.9142857193946838,0.9035110473632812,0.6333333253860474,1.5002398490905762
7,0.9571428298950195,0.7066341042518616,0.6333333253860474,1.380527377128601
8,0.9571428298950195,0.5514236092567444,0.6000000238418579,1.3038126230239868
9,0.9714285731315613,0.4352346658706665,0.6000000238418579,1.2677470445632935
10,0.9714285731315613,0.3257625699043274,0.6000000238418579,1.2605512142181396
11,0.9857142567634583,0.25152382254600525,0.6000000238418579,1.267042636871338
12,0.9857142567634583,0.19464783370494843,0.6333333253860474,1.2731869220733643
13,0.9857142567634583,0.14448586106300354,0.6333333253860474,1.2765735387802124
14,0.9857142567634583,0.10571684688329697,0.6333333253860474,1.2751669883728027
15,1.0,0.07916318625211716,0.6666666865348816,1.2743504047393799
