epoch,acc,loss,val_acc,val_loss
0,0.4583333333333333,0.6931768337885539,0.43333333134651186,0.6937596559524536
1,0.5166666666666667,0.6919549385706584,0.43333333134651186,0.6969800313313802
2,0.5166666666666667,0.6852554877599081,0.43333333134651186,0.6927745699882507
3,0.5166666666666667,0.6243846456209818,0.6333333253860474,0.6423276901245117
4,0.9208333333333333,0.4979474782943726,0.7833333412806193,0.5850837747255961
5,0.9625,0.40052167971928915,0.75,1.0009254932403564
6,0.9833333333333333,0.33993568221728004,0.800000007947286,0.5772167325019837
7,0.9916666666666667,0.3534982442855835,0.800000007947286,0.5685940305391948
8,1.0,0.3083880921204885,0.8333333253860473,0.5198659658432007
9,1.0,0.1575810842216015,0.7833333253860474,0.44237733085950215
10,0.9916666666666667,0.03568062825749318,0.799999992052714,0.647196873029073
11,1.0,0.0017922335681456994,0.799999992052714,0.8757075548171998
12,1.0,0.0005380804572875301,0.799999992052714,1.0311851342519125
