epoch,acc,loss,val_acc,val_loss
0,0.5214285850524902,0.6855384111404419,0.5333333611488342,0.6953323483467102
1,0.5285714268684387,0.6682506203651428,0.6000000238418579,0.7003030776977539
2,0.4571428596973419,0.715602457523346,0.5666666626930237,0.6960645318031311
3,0.6285714507102966,0.6870608329772949,0.5333333611488342,0.6959661841392517
4,0.6285714507102966,0.6789392828941345,0.5666666626930237,0.6938835978507996
5,0.5,0.6837438344955444,0.5666666626930237,0.6938236951828003
6,0.6142857074737549,0.6860285997390747,0.5666666626930237,0.6946465373039246
7,0.5714285969734192,0.6667390465736389,0.5333333611488342,0.6958919167518616
8,0.5714285969734192,0.6902709007263184,0.5666666626930237,0.6954038143157959
9,0.5,0.7048642635345459,0.5333333611488342,0.6950713396072388
10,0.4285714328289032,0.7011112570762634,0.5666666626930237,0.6941306591033936
